Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-02-22,20:30,Libertadores,Second qualifying stage,Wed,Away,D,0.0,0.0,ve Carabobo,1.2,0.5,79.0,,Allan,4-1-2-1-2◆,Gery Vargas,Match Report,Leg 1 of 2
2023-03-01,21:30,Libertadores,Second qualifying stage,Wed,Home,W,3.0,1.0,ve Carabobo,2.0,0.3,71.0,,Hulk,4-3-1-2,Diego Haro,Match Report,Leg 2 of 2; Atlético Mineiro won
2023-03-08,19:30,Libertadores,Third qualifying stage,Wed,Away,D,1.0,1.0,co Millonarios,0.7,0.6,51.0,,Hulk,4-2-2-2,Piero Maza,Match Report,Leg 1 of 2
2023-03-15,21:30,Libertadores,Third qualifying stage,Wed,Home,W,3.0,1.0,co Millonarios,1.5,0.7,60.0,,Hulk,4-1-3-2,Fernando Rapallini,Match Report,Leg 2 of 2; Atlético Mineiro won
2023-04-06,19:00,Libertadores,Group stage,Thu,Home,L,0.0,1.0,py Libertad,1.2,0.3,73.0,,Éverson,4-3-1-2,Yael Falcón,Match Report,
2023-04-15,21:00,Série A,Matchweek 1,Sat,Home,L,1.0,2.0,Vasco da Gama,1.5,1.5,74.0,34980.0,Hulk,4-3-3,Raphael Claus,Match Report,
2023-04-18,21:00,Libertadores,Group stage,Tue,Away,L,1.0,2.0,br Ath Paranaense,2.2,1.1,64.0,,Hulk,4-3-3,Pablo Echavarría,Match Report,
2023-04-23,16:00,Série A,Matchweek 2,Sun,Away,D,0.0,0.0,Santos,1.2,0.8,63.0,11233.0,Hulk,4-4-2,Braulio da Silva Machado,Match Report,
2023-04-29,21:00,Série A,Matchweek 3,Sat,Home,W,2.0,1.0,Ath Paranaense,2.0,0.6,59.0,15037.0,Hulk,4-4-2,Ramon Abatti Abel,Match Report,
2023-05-03,21:30,Libertadores,Group stage,Wed,Home,W,2.0,0.0,pe Alianza Lima,4.2,0.0,65.0,17563.0,Hulk,4-2-2-2,Andrés Matonte,Match Report,
2023-05-07,18:30,Série A,Matchweek 4,Sun,Away,L,0.0,2.0,Botafogo (RJ),0.5,2.0,61.0,18218.0,Hulk,4-2-2-2,Flavio Rodrigues de Souza,Match Report,
2023-05-10,19:00,Série A,Matchweek 5,Wed,Away,W,4.0,0.0,Cuiabá,2.8,0.2,53.0,12029.0,Hulk,4-2-2-2,Wilton Sampaio,Match Report,
2023-05-13,21:00,Série A,Matchweek 6,Sat,Home,W,2.0,0.0,Internacional,2.0,0.3,54.0,36080.0,Mariano,4-2-2-2,Raphael Claus,Match Report,
2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,W,2.0,1.0,Coritiba,1.5,1.0,65.0,20047.0,Hulk,4-1-2-1-2◆,Rodrigo José Pereira de Lima,Match Report,
2023-05-23,19:00,Libertadores,Group stage,Tue,Home,W,2.0,1.0,br Ath Paranaense,2.1,1.1,72.0,39683.0,Hulk,4-1-3-2,Wilmar Roldán,Match Report,
2023-05-28,18:30,Série A,Matchweek 8,Sun,Home,D,1.0,1.0,Palmeiras,0.8,1.1,57.0,53236.0,Hulk,4-1-3-2,Braulio da Silva Machado,Match Report,
2023-06-03,18:30,Série A,Matchweek 9,Sat,Away,W,1.0,0.0,Cruzeiro,0.6,1.8,36.0,34344.0,Hulk,4-2-3-1,Savio Pereira,Match Report,
2023-06-06,19:00,Libertadores,Group stage,Tue,Away,W,1.0,0.0,pe Alianza Lima,1.9,0.3,56.0,23554.0,Hulk,3-1-4-2,Facundo Tello,Match Report,
2023-06-10,18:30,Série A,Matchweek 10,Sat,Home,D,1.0,1.0,Bragantino,1.7,0.5,61.0,28786.0,Mariano,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-06-21,21:30,Série A,Matchweek 11,Wed,Away,D,1.0,1.0,Fluminense,1.4,0.4,51.0,7788.0,Hulk,4-3-3,Ramon Abatti Abel,Match Report,
2023-06-24,18:30,Série A,Matchweek 12,Sat,Away,L,1.0,2.0,Fortaleza,1.0,0.8,58.0,27109.0,Hulk,4-3-3,Leandro Pedro Vuaden,Match Report,
2023-06-27,18:00,Libertadores,Group stage,Tue,Away,D,1.0,1.0,py Libertad,0.8,1.1,48.0,,Hulk,4-3-3,Fernando Rapallini,Match Report,
2023-07-02,16:00,Série A,Matchweek 13,Sun,Home,D,2.0,2.0,América (MG),1.3,2.6,47.0,34507.0,Hulk,4-3-3,Wilton Sampaio,Match Report,
2023-07-08,18:30,Série A,Matchweek 14,Sat,Home,L,0.0,1.0,Corinthians,1.4,0.8,59.0,,Mariano,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-07-17,20:00,Série A,Matchweek 15,Mon,Away,D,0.0,0.0,Goiás,0.2,1.5,61.0,,Guilherme Arana,4-2-3-1,Raphael Claus,Match Report,
2023-07-22,21:00,Série A,Matchweek 16,Sat,Away,L,0.0,1.0,Grêmio,0.9,0.7,61.0,37085.0,Mariano,4-4-1-1,Luiz Flávio de Oliveira,Match Report,
2023-07-29,21:00,Série A,Matchweek 17,Sat,Home,L,1.0,2.0,Flamengo,0.9,1.8,40.0,,Igor Rabello,4-2-3-1,Flavio Rodrigues de Souza,Match Report,
2023-08-02,21:30,Libertadores,Round of 16,Wed,Home,L,0.0,1.0,br Palmeiras,0.6,0.2,51.0,52587.0,Rodrigo Battaglia,4-2-3-1,Facundo Tello,Match Report,Leg 1 of 2
2023-08-06,16:00,Série A,Matchweek 18,Sun,Away,W,2.0,0.0,São Paulo,1.9,0.9,32.0,53460.0,Rodrigo Battaglia,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-08-09,21:30,Libertadores,Round of 16,Wed,Away,D,0.0,0.0,br Palmeiras,0.8,1.4,55.0,,Rodrigo Battaglia,4-2-3-1,Fernando Rapallini,Match Report,Leg 2 of 2; Palmeiras won
2023-08-13,11:00,Série A,Matchweek 19,Sun,Home,W,1.0,0.0,Bahia,1.1,0.6,40.0,,Rodrigo Battaglia,4-2-3-1,Savio Pereira,Match Report,
2023-08-20,11:00,Série A,Matchweek 20,Sun,Away,L,0.0,1.0,Vasco da Gama,0.7,1.9,58.0,53540.0,Rodrigo Battaglia,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-08-27,16:00,Série A,Matchweek 21,Sun,Home,W,2.0,0.0,Santos,1.6,0.7,56.0,,Rodrigo Battaglia,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-09-02,16:00,Série A,Matchweek 22,Sat,Away,D,1.0,1.0,Ath Paranaense,0.4,2.0,48.0,,Mariano,4-2-3-1,Flavio Rodrigues de Souza,Match Report,
